iin	V(n001)	I(Iin)
6.313000000000610e-005	1.729556e+000	6.313000e-005
6.314000000000609e-005	1.729318e+000	6.314000e-005
6.315000000000609e-005	1.729080e+000	6.315000e-005
6.316000000000608e-005	1.728843e+000	6.316000e-005
6.317000000000608e-005	1.728605e+000	6.317000e-005
6.318000000000607e-005	1.728368e+000	6.318000e-005
6.319000000000607e-005	1.728130e+000	6.319000e-005
6.320000000000606e-005	1.727893e+000	6.320000e-005
6.321000000000606e-005	1.727655e+000	6.321000e-005
6.322000000000605e-005	1.727417e+000	6.322000e-005
6.323000000000605e-005	1.727180e+000	6.323000e-005
6.324000000000604e-005	1.726942e+000	6.324000e-005
6.325000000000604e-005	1.726705e+000	6.325000e-005
6.326000000000603e-005	1.726467e+000	6.326000e-005
6.327000000000603e-005	1.726230e+000	6.327000e-005
6.328000000000602e-005	1.725993e+000	6.328000e-005
6.329000000000602e-005	1.725755e+000	6.329000e-005
6.330000000000601e-005	1.725518e+000	6.330000e-005
6.331000000000601e-005	1.725280e+000	6.331000e-005
6.332000000000600e-005	1.725043e+000	6.332000e-005
6.333000000000600e-005	1.724805e+000	6.333000e-005
6.334000000000599e-005	1.724568e+000	6.334000e-005
6.335000000000599e-005	1.724331e+000	6.335000e-005
6.336000000000598e-005	1.724093e+000	6.336000e-005
6.337000000000598e-005	1.723856e+000	6.337000e-005
6.338000000000597e-005	1.723619e+000	6.338000e-005
6.339000000000596e-005	1.723381e+000	6.339000e-005
6.340000000000596e-005	1.723144e+000	6.340000e-005
6.341000000000595e-005	1.722907e+000	6.341000e-005
6.342000000000595e-005	1.722670e+000	6.342000e-005
6.343000000000594e-005	1.722432e+000	6.343000e-005
6.344000000000594e-005	1.722195e+000	6.344000e-005
6.345000000000593e-005	1.721958e+000	6.345000e-005
6.346000000000593e-005	1.721721e+000	6.346000e-005
6.347000000000592e-005	1.721483e+000	6.347000e-005
6.348000000000592e-005	1.721246e+000	6.348000e-005
6.349000000000591e-005	1.721009e+000	6.349000e-005
6.350000000000591e-005	1.720772e+000	6.350000e-005
6.351000000000590e-005	1.720535e+000	6.351000e-005
6.352000000000590e-005	1.720298e+000	6.352000e-005
6.353000000000589e-005	1.720060e+000	6.353000e-005
6.354000000000589e-005	1.719823e+000	6.354000e-005
6.355000000000588e-005	1.719586e+000	6.355000e-005
6.356000000000588e-005	1.719349e+000	6.356000e-005
6.357000000000587e-005	1.719112e+000	6.357000e-005
6.358000000000587e-005	1.718875e+000	6.358000e-005
6.359000000000586e-005	1.718638e+000	6.359000e-005
6.360000000000586e-005	1.718401e+000	6.360000e-005
6.361000000000585e-005	1.718164e+000	6.361000e-005
6.362000000000585e-005	1.717927e+000	6.362000e-005
6.363000000000584e-005	1.717690e+000	6.363000e-005
6.364000000000584e-005	1.717453e+000	6.364000e-005
6.365000000000583e-005	1.717216e+000	6.365000e-005
6.366000000000583e-005	1.716979e+000	6.366000e-005
6.367000000000582e-005	1.716742e+000	6.367000e-005
6.368000000000581e-005	1.716505e+000	6.368000e-005
6.369000000000581e-005	1.716268e+000	6.369000e-005
6.370000000000580e-005	1.716031e+000	6.370000e-005
6.371000000000580e-005	1.715794e+000	6.371000e-005
6.372000000000579e-005	1.715557e+000	6.372000e-005
6.373000000000579e-005	1.715320e+000	6.373000e-005
6.374000000000578e-005	1.715084e+000	6.374000e-005
6.375000000000578e-005	1.714847e+000	6.375000e-005
6.376000000000577e-005	1.714610e+000	6.376000e-005
6.377000000000577e-005	1.714373e+000	6.377000e-005
6.378000000000576e-005	1.714136e+000	6.378000e-005
6.379000000000576e-005	1.713899e+000	6.379000e-005
6.380000000000575e-005	1.713663e+000	6.380000e-005
6.381000000000575e-005	1.713426e+000	6.381000e-005
6.382000000000574e-005	1.713189e+000	6.382000e-005
6.383000000000574e-005	1.712952e+000	6.383000e-005
6.384000000000573e-005	1.712716e+000	6.384000e-005
6.385000000000573e-005	1.712479e+000	6.385000e-005
6.386000000000572e-005	1.712242e+000	6.386000e-005
6.387000000000572e-005	1.712005e+000	6.387000e-005
6.388000000000571e-005	1.711769e+000	6.388000e-005
6.389000000000571e-005	1.711532e+000	6.389000e-005
6.390000000000570e-005	1.711295e+000	6.390000e-005
6.391000000000570e-005	1.711059e+000	6.391000e-005
6.392000000000569e-005	1.710822e+000	6.392000e-005
6.393000000000569e-005	1.710585e+000	6.393000e-005
6.394000000000568e-005	1.710349e+000	6.394000e-005
6.395000000000567e-005	1.710112e+000	6.395000e-005
6.396000000000567e-005	1.709876e+000	6.396000e-005
6.397000000000566e-005	1.709639e+000	6.397000e-005
6.398000000000566e-005	1.709403e+000	6.398000e-005
6.399000000000565e-005	1.709166e+000	6.399000e-005
6.400000000000565e-005	1.708930e+000	6.400000e-005
6.401000000000564e-005	1.708693e+000	6.401000e-005
6.402000000000564e-005	1.708457e+000	6.402000e-005
6.403000000000563e-005	1.708220e+000	6.403000e-005
6.404000000000563e-005	1.707983e+000	6.404000e-005
6.405000000000562e-005	1.707747e+000	6.405000e-005
6.406000000000562e-005	1.707511e+000	6.406000e-005
6.407000000000561e-005	1.707274e+000	6.407000e-005
6.408000000000561e-005	1.707038e+000	6.408000e-005
6.409000000000560e-005	1.706801e+000	6.409000e-005
6.410000000000560e-005	1.706565e+000	6.410000e-005
6.411000000000559e-005	1.706328e+000	6.411000e-005
6.412000000000559e-005	1.706092e+000	6.412000e-005
6.413000000000558e-005	1.705856e+000	6.413000e-005
6.414000000000558e-005	1.705619e+000	6.414000e-005
6.415000000000557e-005	1.705383e+000	6.415000e-005
6.416000000000557e-005	1.705147e+000	6.416000e-005
6.417000000000556e-005	1.704910e+000	6.417000e-005
6.418000000000556e-005	1.704674e+000	6.418000e-005
6.419000000000555e-005	1.704438e+000	6.419000e-005
6.420000000000555e-005	1.704201e+000	6.420000e-005
6.421000000000554e-005	1.703965e+000	6.421000e-005
6.422000000000554e-005	1.703729e+000	6.422000e-005
6.423000000000553e-005	1.703493e+000	6.423000e-005
6.424000000000552e-005	1.703256e+000	6.424000e-005
6.425000000000552e-005	1.703020e+000	6.425000e-005
6.426000000000551e-005	1.702784e+000	6.426000e-005
6.427000000000551e-005	1.702548e+000	6.427000e-005
6.428000000000550e-005	1.702312e+000	6.428000e-005
6.429000000000550e-005	1.702075e+000	6.429000e-005
6.430000000000549e-005	1.701839e+000	6.430000e-005
6.431000000000549e-005	1.701603e+000	6.431000e-005
6.432000000000548e-005	1.701367e+000	6.432000e-005
6.433000000000548e-005	1.701131e+000	6.433000e-005
6.434000000000547e-005	1.700895e+000	6.434000e-005
6.435000000000547e-005	1.700659e+000	6.435000e-005
6.436000000000546e-005	1.700423e+000	6.436000e-005
6.437000000000546e-005	1.700186e+000	6.437000e-005
6.438000000000545e-005	1.699950e+000	6.438000e-005
6.439000000000545e-005	1.699714e+000	6.439000e-005
6.440000000000544e-005	1.699478e+000	6.440000e-005
6.441000000000544e-005	1.699242e+000	6.441000e-005
6.442000000000543e-005	1.699006e+000	6.442000e-005
6.443000000000543e-005	1.698770e+000	6.443000e-005
6.444000000000542e-005	1.698534e+000	6.444000e-005
6.445000000000542e-005	1.698298e+000	6.445000e-005
6.446000000000541e-005	1.698062e+000	6.446000e-005
6.447000000000541e-005	1.697827e+000	6.447000e-005
6.448000000000540e-005	1.697591e+000	6.448000e-005
6.449000000000540e-005	1.697355e+000	6.449000e-005
6.450000000000539e-005	1.697119e+000	6.450000e-005
6.451000000000538e-005	1.696883e+000	6.451000e-005
6.452000000000538e-005	1.696647e+000	6.452000e-005
6.453000000000537e-005	1.696411e+000	6.453000e-005
6.454000000000537e-005	1.696175e+000	6.454000e-005
6.455000000000536e-005	1.695939e+000	6.455000e-005
6.456000000000536e-005	1.695704e+000	6.456000e-005
6.457000000000535e-005	1.695468e+000	6.457000e-005
6.458000000000535e-005	1.695232e+000	6.458000e-005
6.459000000000534e-005	1.694996e+000	6.459000e-005
6.460000000000534e-005	1.694760e+000	6.460000e-005
6.461000000000533e-005	1.694525e+000	6.461000e-005
6.462000000000533e-005	1.694289e+000	6.462000e-005
6.463000000000532e-005	1.694053e+000	6.463000e-005
6.464000000000532e-005	1.693817e+000	6.464000e-005
6.465000000000531e-005	1.693582e+000	6.465000e-005
6.466000000000531e-005	1.693346e+000	6.466000e-005
6.467000000000530e-005	1.693110e+000	6.467000e-005
6.468000000000530e-005	1.692875e+000	6.468000e-005
6.469000000000529e-005	1.692639e+000	6.469000e-005
6.470000000000529e-005	1.692403e+000	6.470000e-005
6.471000000000528e-005	1.692168e+000	6.471000e-005
6.472000000000528e-005	1.691932e+000	6.472000e-005
6.473000000000527e-005	1.691696e+000	6.473000e-005
6.474000000000527e-005	1.691461e+000	6.474000e-005
6.475000000000526e-005	1.691225e+000	6.475000e-005
6.476000000000526e-005	1.690989e+000	6.476000e-005
6.477000000000525e-005	1.690754e+000	6.477000e-005
6.478000000000525e-005	1.690518e+000	6.478000e-005
6.479000000000524e-005	1.690283e+000	6.479000e-005
6.480000000000523e-005	1.690047e+000	6.480000e-005
6.481000000000523e-005	1.689812e+000	6.481000e-005
6.482000000000522e-005	1.689576e+000	6.482000e-005
6.483000000000522e-005	1.689341e+000	6.483000e-005
6.484000000000521e-005	1.689105e+000	6.484000e-005
6.485000000000521e-005	1.688870e+000	6.485000e-005
6.486000000000520e-005	1.688634e+000	6.486000e-005
6.487000000000520e-005	1.688399e+000	6.487000e-005
6.488000000000519e-005	1.688163e+000	6.488000e-005
6.489000000000519e-005	1.687928e+000	6.489000e-005
6.490000000000518e-005	1.687693e+000	6.490000e-005
6.491000000000518e-005	1.687457e+000	6.491000e-005
6.492000000000517e-005	1.687222e+000	6.492000e-005
6.493000000000517e-005	1.686986e+000	6.493000e-005
6.494000000000516e-005	1.686751e+000	6.494000e-005
6.495000000000516e-005	1.686516e+000	6.495000e-005
6.496000000000515e-005	1.686280e+000	6.496000e-005
6.497000000000515e-005	1.686045e+000	6.497000e-005
6.498000000000514e-005	1.685810e+000	6.498000e-005
6.499000000000514e-005	1.685574e+000	6.499000e-005
6.500000000000513e-005	1.685339e+000	6.500000e-005
6.501000000000513e-005	1.685104e+000	6.501000e-005
6.502000000000512e-005	1.684869e+000	6.502000e-005
6.503000000000512e-005	1.684633e+000	6.503000e-005
6.504000000000511e-005	1.684398e+000	6.504000e-005
6.505000000000511e-005	1.684163e+000	6.505000e-005
6.506000000000510e-005	1.683928e+000	6.506000e-005
6.507000000000509e-005	1.683692e+000	6.507000e-005
6.508000000000509e-005	1.683457e+000	6.508000e-005
6.509000000000508e-005	1.683222e+000	6.509000e-005
6.510000000000508e-005	1.682987e+000	6.510000e-005
6.511000000000507e-005	1.682752e+000	6.511000e-005
6.512000000000507e-005	1.682517e+000	6.512000e-005
6.513000000000506e-005	1.682281e+000	6.513000e-005
6.514000000000506e-005	1.682046e+000	6.514000e-005
6.515000000000505e-005	1.681811e+000	6.515000e-005
6.516000000000505e-005	1.681576e+000	6.516000e-005
6.517000000000504e-005	1.681341e+000	6.517000e-005
6.518000000000504e-005	1.681106e+000	6.518000e-005
6.519000000000503e-005	1.680871e+000	6.519000e-005
6.520000000000503e-005	1.680636e+000	6.520000e-005
6.521000000000502e-005	1.680401e+000	6.521000e-005
6.522000000000502e-005	1.680166e+000	6.522000e-005
6.523000000000501e-005	1.679931e+000	6.523000e-005
6.524000000000501e-005	1.679696e+000	6.524000e-005
6.525000000000500e-005	1.679461e+000	6.525000e-005
6.526000000000500e-005	1.679226e+000	6.526000e-005
6.527000000000499e-005	1.678991e+000	6.527000e-005
6.528000000000499e-005	1.678756e+000	6.528000e-005
6.529000000000498e-005	1.678521e+000	6.529000e-005
6.530000000000498e-005	1.678286e+000	6.530000e-005
6.531000000000497e-005	1.678051e+000	6.531000e-005
6.532000000000497e-005	1.677816e+000	6.532000e-005
6.533000000000496e-005	1.677582e+000	6.533000e-005
6.534000000000496e-005	1.677347e+000	6.534000e-005
6.535000000000495e-005	1.677112e+000	6.535000e-005
6.536000000000494e-005	1.676877e+000	6.536000e-005
6.537000000000494e-005	1.676642e+000	6.537000e-005
6.538000000000493e-005	1.676407e+000	6.538000e-005
6.539000000000493e-005	1.676172e+000	6.539000e-005
6.540000000000492e-005	1.675938e+000	6.540000e-005
6.541000000000492e-005	1.675703e+000	6.541000e-005
6.542000000000491e-005	1.675468e+000	6.542000e-005
6.543000000000491e-005	1.675233e+000	6.543000e-005
6.544000000000490e-005	1.674999e+000	6.544000e-005
6.545000000000490e-005	1.674764e+000	6.545000e-005
6.546000000000489e-005	1.674529e+000	6.546000e-005
6.547000000000489e-005	1.674294e+000	6.547000e-005
6.548000000000488e-005	1.674060e+000	6.548000e-005
6.549000000000488e-005	1.673825e+000	6.549000e-005
6.550000000000487e-005	1.673590e+000	6.550000e-005
6.551000000000487e-005	1.673356e+000	6.551000e-005
6.552000000000486e-005	1.673121e+000	6.552000e-005
6.553000000000486e-005	1.672886e+000	6.553000e-005
6.554000000000485e-005	1.672652e+000	6.554000e-005
6.555000000000485e-005	1.672417e+000	6.555000e-005
6.556000000000484e-005	1.672183e+000	6.556000e-005
6.557000000000484e-005	1.671948e+000	6.557000e-005
6.558000000000483e-005	1.671713e+000	6.558000e-005
6.559000000000483e-005	1.671479e+000	6.559000e-005
6.560000000000482e-005	1.671244e+000	6.560000e-005
6.561000000000482e-005	1.671010e+000	6.561000e-005
6.562000000000481e-005	1.670775e+000	6.562000e-005
6.563000000000481e-005	1.670541e+000	6.563000e-005
6.564000000000480e-005	1.670306e+000	6.564000e-005
6.565000000000479e-005	1.670072e+000	6.565000e-005
6.566000000000479e-005	1.669837e+000	6.566000e-005
6.567000000000478e-005	1.669603e+000	6.567000e-005
6.568000000000478e-005	1.669368e+000	6.568000e-005
6.569000000000477e-005	1.669134e+000	6.569000e-005
6.570000000000477e-005	1.668899e+000	6.570000e-005
6.571000000000476e-005	1.668665e+000	6.571000e-005
6.572000000000476e-005	1.668431e+000	6.572000e-005
6.573000000000475e-005	1.668196e+000	6.573000e-005
6.574000000000475e-005	1.667962e+000	6.574000e-005
6.575000000000474e-005	1.667727e+000	6.575000e-005
6.576000000000474e-005	1.667493e+000	6.576000e-005
6.577000000000473e-005	1.667259e+000	6.577000e-005
6.578000000000473e-005	1.667024e+000	6.578000e-005
6.579000000000472e-005	1.666790e+000	6.579000e-005
6.580000000000472e-005	1.666556e+000	6.580000e-005
6.581000000000471e-005	1.666321e+000	6.581000e-005
6.582000000000471e-005	1.666087e+000	6.582000e-005
6.583000000000470e-005	1.665853e+000	6.583000e-005
6.584000000000470e-005	1.665619e+000	6.584000e-005
6.585000000000469e-005	1.665384e+000	6.585000e-005
6.586000000000469e-005	1.665150e+000	6.586000e-005
6.587000000000468e-005	1.664916e+000	6.587000e-005
6.588000000000468e-005	1.664682e+000	6.588000e-005
6.589000000000467e-005	1.664447e+000	6.589000e-005
6.590000000000467e-005	1.664213e+000	6.590000e-005
6.591000000000466e-005	1.663979e+000	6.591000e-005
6.592000000000465e-005	1.663745e+000	6.592000e-005
6.593000000000465e-005	1.663511e+000	6.593000e-005
6.594000000000464e-005	1.663277e+000	6.594000e-005
6.595000000000464e-005	1.663043e+000	6.595000e-005
6.596000000000463e-005	1.662808e+000	6.596000e-005
6.597000000000463e-005	1.662574e+000	6.597000e-005
6.598000000000462e-005	1.662340e+000	6.598000e-005
6.599000000000462e-005	1.662106e+000	6.599000e-005
6.600000000000461e-005	1.661872e+000	6.600000e-005
6.601000000000461e-005	1.661638e+000	6.601000e-005
6.602000000000460e-005	1.661404e+000	6.602000e-005
6.603000000000460e-005	1.661170e+000	6.603000e-005
6.604000000000459e-005	1.660936e+000	6.604000e-005
6.605000000000459e-005	1.660702e+000	6.605000e-005
6.606000000000458e-005	1.660468e+000	6.606000e-005
6.607000000000458e-005	1.660234e+000	6.607000e-005
6.608000000000457e-005	1.660000e+000	6.608000e-005
6.609000000000457e-005	1.659766e+000	6.609000e-005
6.610000000000456e-005	1.659532e+000	6.610000e-005
6.611000000000456e-005	1.659298e+000	6.611000e-005
6.612000000000455e-005	1.659064e+000	6.612000e-005
6.613000000000455e-005	1.658830e+000	6.613000e-005
6.614000000000454e-005	1.658596e+000	6.614000e-005
6.615000000000454e-005	1.658362e+000	6.615000e-005
6.616000000000453e-005	1.658128e+000	6.616000e-005
6.617000000000453e-005	1.657895e+000	6.617000e-005
6.618000000000452e-005	1.657661e+000	6.618000e-005
6.619000000000452e-005	1.657427e+000	6.619000e-005
6.620000000000451e-005	1.657193e+000	6.620000e-005
6.621000000000450e-005	1.656959e+000	6.621000e-005
6.622000000000450e-005	1.656726e+000	6.622000e-005
6.623000000000449e-005	1.656492e+000	6.623000e-005
6.624000000000449e-005	1.656258e+000	6.624000e-005
6.625000000000448e-005	1.656024e+000	6.625000e-005
6.626000000000448e-005	1.655790e+000	6.626000e-005
6.627000000000447e-005	1.655557e+000	6.627000e-005
6.628000000000447e-005	1.655323e+000	6.628000e-005
6.629000000000446e-005	1.655089e+000	6.629000e-005
6.630000000000446e-005	1.654855e+000	6.630000e-005
6.631000000000445e-005	1.654622e+000	6.631000e-005
6.632000000000445e-005	1.654388e+000	6.632000e-005
6.633000000000444e-005	1.654154e+000	6.633000e-005
6.634000000000444e-005	1.653921e+000	6.634000e-005
6.635000000000443e-005	1.653687e+000	6.635000e-005
6.636000000000443e-005	1.653453e+000	6.636000e-005
6.637000000000442e-005	1.653220e+000	6.637000e-005
6.638000000000442e-005	1.652986e+000	6.638000e-005
6.639000000000441e-005	1.652753e+000	6.639000e-005
6.640000000000441e-005	1.652519e+000	6.640000e-005
6.641000000000440e-005	1.652285e+000	6.641000e-005
6.642000000000440e-005	1.652052e+000	6.642000e-005
6.643000000000439e-005	1.651818e+000	6.643000e-005
6.644000000000439e-005	1.651585e+000	6.644000e-005
6.645000000000438e-005	1.651351e+000	6.645000e-005
6.646000000000438e-005	1.651118e+000	6.646000e-005
6.647000000000437e-005	1.650884e+000	6.647000e-005
6.648000000000436e-005	1.650651e+000	6.648000e-005
6.649000000000436e-005	1.650417e+000	6.649000e-005
6.650000000000435e-005	1.650184e+000	6.650000e-005
6.651000000000435e-005	1.649950e+000	6.651000e-005
6.652000000000434e-005	1.649717e+000	6.652000e-005
6.653000000000434e-005	1.649483e+000	6.653000e-005
6.654000000000433e-005	1.649250e+000	6.654000e-005
6.655000000000433e-005	1.649016e+000	6.655000e-005
6.656000000000432e-005	1.648783e+000	6.656000e-005
6.657000000000432e-005	1.648550e+000	6.657000e-005
6.658000000000431e-005	1.648316e+000	6.658000e-005
6.659000000000431e-005	1.648083e+000	6.659000e-005
6.660000000000430e-005	1.647850e+000	6.660000e-005
6.661000000000430e-005	1.647616e+000	6.661000e-005
